caller_id,caller_type,callee_id,started_at,duration
+63 408 206 3263,people,+86 813 367 2711,2018-08-14T17:30:39.849,1101
+63 408 206 3263,people,+967 190 245 1537,2018-07-23T11:29:19.889,62
+216 124 435 9613,people,+351 211 159 8126,2018-07-27T19:53:47.074,87
+86 666 694 3017,people,+370 880 337 1744,2018-06-08T22:04:57.748,464
+58 107 155 8233,people,+62 917 766 2299,2018-08-22T14:50:28.931,598
+86 521 724 9687,people,+351 272 414 6570,2018-08-21T19:05:37.190,176
+95 983 880 9416,people,+1 929 196 9254,2018-08-14T23:13:01.479,457
+62 828 512 9172,people,+86 437 159 4156,2018-07-24T12:01:16.262,673
+1 253 601 5208,people,+967 190 245 1537,2018-08-21T09:02:52.259,738
+49 466 689 9075,people,+86 510 307 7158,2018-08-29T04:55:41.056,1305
+48 605 399 6898,customers,+7 722 998 0596,2018-06-06T01:35:08.254,1940
+86 682 953 4286,people,+86 701 269 0124,2018-07-23T01:00:13.339,2833
+86 939 147 9288,people,+62 361 805 4508,2018-08-28T20:11:58.469,11
+57 876 719 4988,customers,+351 235 124 9020,2018-06-30T19:05:14.529,9802
+263 498 495 0617,people,+86 586 994 5940,2018-06-07T04:30:06.487,134
+49 686 145 1656,people,+98 952 780 7895,2018-07-07T09:29:03.287,149
+351 235 124 9020,people,+86 254 446 9617,2018-07-22T13:23:14.619,59
+86 172 496 6097,people,+351 272 414 6570,2018-07-21T22:30:42.168,906
+386 487 202 8409,people,+7 616 313 9033,2018-08-10T16:15:03.484,1024
+27 407 187 3101,people,+595 284 854 1145,2018-06-15T16:04:42.426,902
+47 287 788 2428,people,+55 311 878 6029,2018-08-24T05:50:25.984,1443
+351 149 297 1404,people,+63 536 683 3262,2018-06-09T04:47:24.357,1705
+1 384 132 9095,people,+86 557 405 6681,2018-07-03T08:44:58.962,287
+63 815 962 6097,people,+359 150 266 8547,2018-07-29T12:30:17.023,17
+216 124 435 9613,people,+212 521 165 3985,2018-06-15T09:07:02.742,41
+62 163 815 9844,people,+30 473 253 7585,2018-08-11T22:13:44.110,1913
+55 125 114 0729,people,+976 200 259 7486,2018-06-28T04:48:38.756,1789
+686 141 630 2349,people,+7 636 684 8842,2018-07-13T15:42:48.965,128
+386 487 202 8409,people,+7 136 408 5882,2018-08-31T18:41:08.032,364
+58 107 155 8233,people,+972 485 203 6986,2018-07-07T23:39:37.080,15
+63 631 854 2672,people,+30 588 989 7601,2018-06-19T07:21:33.614,382
+351 235 124 9020,people,+7 418 775 0946,2018-06-07T06:07:53.210,408
+252 588 156 8989,people,+62 917 766 2299,2018-07-26T23:35:02.187,1508
+252 588 156 8989,people,+1 469 233 6069,2018-06-10T08:14:13.547,2670
+1 384 132 9095,people,+358 537 676 5596,2018-07-29T02:15:03.810,93
+58 309 892 3683,people,+972 485 203 6986,2018-06-22T15:22:07.014,73
+63 354 310 6825,people,+7 401 678 5075,2018-06-18T09:09:46.580,64
+1 253 601 5208,people,+7 589 569 5267,2018-08-05T01:03:39.931,3032
+62 163 815 9844,customers,+7 171 898 0853,2018-08-05T10:27:18.141,6318
+255 288 243 6585,people,+57 351 448 8514,2018-06-07T16:22:27.827,134
+1 210 254 8475,people,+86 436 692 7490,2018-08-04T20:16:16.298,563
+1 662 380 0589,customers,+49 466 689 9075,2018-06-21T21:30:54.370,2952
+33 899 450 7675,people,+86 241 252 5167,2018-07-10T12:04:02.754,582
+46 946 207 0186,people,+48 685 918 7460,2018-08-27T02:01:56.799,92
+7 454 540 0474,people,+48 972 978 5313,2018-08-13T04:44:28.169,525
+98 238 641 5078,people,+86 848 470 7531,2018-06-26T04:45:27.714,2854
+1 136 994 5079,people,+86 825 153 5518,2018-06-14T06:07:12.792,1605
+86 231 940 5196,people,+54 335 334 1966,2018-08-26T11:10:41.959,167
+216 124 435 9613,people,+86 204 518 7830,2018-08-12T03:43:29.534,117
+1 424 265 8640,people,+86 323 461 0569,2018-08-29T00:01:14.518,557
+7 454 540 0474,people,+7 136 408 5882,2018-08-07T20:41:26.031,440
+98 238 641 5078,people,+351 174 748 3855,2018-06-09T08:24:21.032,168
+58 309 892 3683,people,+261 719 322 0246,2018-08-30T11:32:01.604,70
+86 467 545 3578,people,+30 385 759 1411,2018-06-11T05:34:32.704,65
+221 577 657 7754,people,+1 254 875 4647,2018-08-10T05:44:23.192,51
+51 415 553 5490,people,+86 922 760 0418,2018-08-13T20:24:57.380,276
+63 958 715 1786,customers,+86 467 545 3578,2018-08-07T23:31:28.321,1806
+49 686 145 1656,people,+66 476 694 0263,2018-07-05T15:36:58.492,1182
+66 406 272 0080,people,+86 940 564 9262,2018-07-06T18:34:15.598,8
+63 958 715 1786,people,+86 902 758 2289,2018-07-03T20:19:06.363,800
+62 163 815 9844,people,+86 921 547 9004,2018-07-04T06:53:58.425,1132
+86 262 669 5847,people,+216 991 683 2243,2018-06-28T03:24:00.719,2607
+63 699 640 6521,people,+502 865 188 9557,2018-08-23T16:03:34.980,7
+86 231 940 5196,people,+1 230 625 7114,2018-08-27T10:19:15.505,1940
+49 106 684 3294,people,+359 150 266 8547,2018-06-11T03:15:17.254,129
+63 408 206 3263,customers,+55 595 171 0583,2018-06-14T23:37:32.666,3874
+98 238 641 5078,customers,+81 308 988 7153,2018-08-17T14:13:55.196,3619
+7 235 325 7495,people,+48 195 624 2025,2018-08-09T12:26:36.547,89
+86 369 549 0595,people,+86 573 203 6463,2018-07-23T22:32:38.961,29
+1 210 254 8475,people,+7 414 625 3019,2018-07-02T14:26:13.176,1166
+351 543 997 4318,people,+234 731 633 1022,2018-06-29T19:37:03.320,178
+351 149 297 1404,people,+86 976 128 0131,2018-08-12T06:10:42.969,156
+62 728 538 7442,customers,+63 408 206 3263,2018-07-24T09:34:42.859,5244
+49 106 684 3294,people,+27 117 258 4149,2018-08-21T07:10:07.825,7
+62 828 512 9172,customers,+1 136 994 5079,2018-09-02T23:54:19.887,6045
+51 415 553 5490,people,+62 533 266 3426,2018-07-16T07:08:19.951,16
+63 631 854 2672,customers,+62 107 530 7500,2018-07-08T20:22:56.780,1253
+7 690 597 4443,people,+86 528 326 7970,2018-08-06T12:20:03.022,889
+380 193 998 0755,customers,+62 235 664 6205,2018-08-15T11:02:17.111,8239
+47 287 788 2428,people,+62 997 660 3320,2018-06-09T22:14:54.410,1889
+1 662 380 0589,customers,+86 521 724 9687,2018-08-16T19:14:46.791,5915
+52 345 844 0838,people,+86 902 758 2289,2018-08-03T17:58:33.848,1088
+63 390 716 1146,people,+880 695 628 4908,2018-06-15T10:32:30.071,847
+86 939 147 9288,people,+86 202 257 8619,2018-07-26T03:34:57.071,758
+7 690 597 4443,people,+86 528 326 7970,2018-08-23T08:38:34.338,968
+48 708 591 4609,customers,+850 471 675 1116,2018-08-06T16:32:39.502,2177
+686 141 630 2349,people,+86 696 763 5271,2018-08-21T12:01:53.199,541
+33 454 926 8596,people,+359 150 266 8547,2018-07-19T12:36:07.123,8
+86 521 724 9687,people,+86 366 795 3504,2018-08-09T16:20:35.760,751
+58 309 892 3683,customers,+62 635 323 3882,2018-08-06T18:19:14.325,7046
+1 136 994 5079,people,+48 735 538 2574,2018-07-31T20:45:30.731,655
+62 728 538 7442,people,+62 361 805 4508,2018-06-26T20:32:04.094,152
+86 262 669 5847,people,+7 873 600 5716,2018-07-14T08:58:10.242,1082
+370 351 224 5176,customers,+86 939 147 9288,2018-08-21T18:47:13.322,9217
+86 262 669 5847,people,+86 163 534 8518,2018-07-05T22:09:22.131,1200
+86 521 724 9687,people,+506 708 178 6852,2018-07-06T16:55:23.461,497
+49 466 689 9075,people,+7 844 800 4367,2018-06-19T09:43:06.317,912
+351 699 781 7790,customers,+81 308 988 7153,2018-08-23T14:51:55.665,4582
+355 556 407 0145,people,+86 689 952 8046,2018-06-24T22:24:10.065,87
+54 398 559 0423,people,+62 546 589 0805,2018-08-08T22:46:38.782,16
+54 890 522 5284,people,+54 551 794 1201,2018-06-14T09:05:22.103,3549
+51 415 553 5490,customers,+850 471 675 1116,2018-06-26T18:13:49.969,7445
+49 466 689 9075,people,+86 945 491 4744,2018-07-20T11:44:42.127,451
+7 690 597 4443,people,+351 573 522 8513,2018-08-30T21:17:49.103,2468
+55 316 423 7951,people,+7 383 439 7314,2018-08-09T09:00:08.642,170
+62 493 645 0239,people,+976 200 259 7486,2018-07-18T15:26:15.649,548
+1 136 994 5079,people,+238 464 749 7553,2018-06-28T23:57:36.906,23
+86 939 147 9288,people,+371 219 609 1595,2018-07-06T10:45:43.149,90
+1 136 994 5079,people,+33 118 160 3538,2018-07-30T09:36:09.377,1303
+33 899 450 7675,customers,+57 876 719 4988,2018-08-25T02:35:29.970,5114
+1 662 380 0589,people,+351 964 407 2558,2018-07-31T03:13:24.923,315
+66 615 504 8426,people,+66 435 621 0363,2018-09-04T00:22:05.089,43
+1 136 994 5079,customers,+7 884 177 0089,2018-06-22T16:06:03.535,10689
+263 498 495 0617,customers,+49 106 684 3294,2018-08-21T06:51:11.910,9513
+95 983 880 9416,people,+48 972 978 5313,2018-07-22T09:26:01.119,158
+7 171 898 0853,people,+507 911 871 1991,2018-06-12T01:17:02.663,1112
+54 398 559 0423,customers,+63 815 962 6097,2018-07-12T09:43:35.270,4489
+81 746 154 2598,people,+7 136 408 5882,2018-08-04T19:22:21.993,27
+86 939 147 9288,people,+86 782 425 5756,2018-07-17T21:36:30.763,580
+98 238 641 5078,people,+356 279 523 0402,2018-08-20T19:55:59.552,3537
+86 262 669 5847,people,+57 629 420 5680,2018-08-02T07:56:10.158,126
+81 308 988 7153,people,+86 677 116 6374,2018-07-10T18:05:41.142,1145
+62 493 645 0239,people,+86 868 734 5069,2018-06-17T04:14:35.820,119
+48 708 591 4609,people,+57 882 794 5532,2018-06-13T19:39:10.484,37
+58 309 892 3683,people,+7 250 295 1424,2018-07-08T09:06:34.553,363
+63 227 257 2272,people,+1 929 196 9254,2018-07-02T16:26:32.825,126
+86 262 669 5847,people,+1 901 419 5903,2018-09-02T02:24:11.175,95
+7 722 998 0596,customers,+7 371 758 4851,2018-08-23T00:36:29.721,4883
+1 136 994 5079,people,+86 517 144 6586,2018-08-07T20:32:19.271,1080
+86 262 669 5847,people,+55 337 632 4995,2018-07-23T17:23:54.737,1046
+66 406 272 0080,people,+53 518 683 3767,2018-06-20T02:06:46.450,3196
+351 543 997 4318,customers,+221 577 657 7754,2018-07-27T20:19:01.119,1545
+597 769 358 0569,people,+84 376 781 0709,2018-06-24T17:04:46.704,1013
+55 595 171 0583,customers,+62 429 757 5087,2018-07-25T13:17:25.556,1392
+63 958 715 1786,people,+63 682 619 1420,2018-08-18T22:10:39.706,350
+86 467 545 3578,people,+30 588 989 7601,2018-06-28T16:30:10.749,151
+66 615 504 8426,people,+234 772 990 8535,2018-08-22T09:53:58.784,63
+63 354 310 6825,people,+63 210 501 5367,2018-06-16T06:32:46.885,180
+62 429 757 5087,people,+351 398 218 9116,2018-07-13T01:51:46.510,520
+66 615 504 8426,people,+86 145 764 6894,2018-06-29T11:32:44.579,781
+62 728 538 7442,people,+33 739 275 6004,2018-07-20T10:06:15.437,179
+63 699 640 6521,people,+33 614 339 0298,2018-08-28T23:48:22.261,63
+86 666 694 3017,people,+998 677 789 7127,2018-06-16T06:57:54.970,494
+63 699 640 6521,people,+86 738 658 3239,2018-08-04T20:23:39.916,499
+33 454 926 8596,people,+86 856 824 5215,2018-07-12T03:56:37.501,94
+86 172 496 6097,people,+7 330 587 6318,2018-07-01T09:01:42.926,116
+48 605 399 6898,people,+86 747 391 7943,2018-08-30T06:10:42.515,789
+47 287 788 2428,people,+86 323 137 2175,2018-08-26T13:50:19.271,96
+86 521 724 9687,people,+48 454 123 2284,2018-07-23T17:04:42.729,10
+48 605 399 6898,customers,+62 587 949 6348,2018-08-03T13:47:44.348,7622
+66 406 272 0080,people,+971 477 289 5571,2018-08-04T11:21:22.444,275
+86 231 940 5196,people,+86 674 310 1152,2018-08-31T23:20:07.153,480
+27 407 187 3101,people,+46 918 610 6530,2018-08-18T07:04:00.212,635
+51 901 242 0584,people,+420 684 726 9447,2018-07-23T08:45:06.741,2502
+597 769 358 0569,people,+86 254 446 9617,2018-06-27T20:36:08.069,95
+7 454 540 0474,people,+86 517 144 6586,2018-07-12T08:19:17.847,124
+81 746 154 2598,people,+967 362 261 2147,2018-07-21T03:04:09.802,969
+55 316 423 7951,people,+7 562 888 4228,2018-08-16T14:07:29.060,94
+58 309 892 3683,customers,+62 635 323 3882,2018-06-14T21:24:29.406,2860
+63 958 715 1786,people,+33 129 764 5848,2018-06-11T09:40:03.622,688
+47 287 788 2428,people,+48 735 538 2574,2018-07-30T13:52:06.120,500
+62 362 318 0581,people,+86 689 952 8046,2018-08-10T21:44:32.487,149
+33 899 450 7675,people,+48 697 447 6933,2018-07-14T05:47:20.742,2256
+51 415 553 5490,people,+54 805 631 3053,2018-06-21T12:20:04.726,75
+86 369 549 0595,people,+57 623 746 8581,2018-07-05T16:57:14.782,533
+62 362 318 0581,people,+1 841 103 5702,2018-08-24T18:32:25.789,670
+98 238 641 5078,people,+33 690 415 1431,2018-06-05T01:02:40.697,137
+351 149 297 1404,customers,+86 369 549 0595,2018-08-10T06:28:55.328,7660
+850 471 675 1116,people,+86 868 734 5069,2018-08-06T01:24:03.703,29
+351 699 781 7790,people,+7 136 408 5882,2018-08-01T06:23:36.699,605
+62 691 123 7989,people,+249 672 592 1575,2018-06-10T08:51:34.152,1080
+62 691 123 7989,customers,+420 538 824 5280,2018-06-24T02:19:09.380,2091
+55 595 171 0583,people,+351 211 159 8126,2018-06-08T13:31:00.467,212
+63 227 257 2272,people,+212 180 649 3257,2018-07-15T09:44:36.281,109
+81 746 154 2598,people,+7 383 439 7314,2018-08-14T06:22:13.878,158
+31 461 329 9985,people,+351 272 414 6570,2018-06-13T11:12:54.025,209
+62 421 486 9194,people,+48 415 130 4060,2018-06-28T10:19:37.222,72
+46 983 626 0444,customers,+263 498 495 0617,2018-07-31T21:13:49.783,4427
+62 587 949 6348,people,+32 331 499 7500,2018-07-16T20:50:43.851,99
+7 371 758 4851,people,+54 551 794 1201,2018-09-03T23:51:58.049,1681
+221 577 657 7754,people,+86 898 560 3861,2018-06-10T12:33:53.080,129
+48 605 399 6898,people,+371 496 261 5112,2018-07-22T02:03:53.474,2456
+62 421 486 9194,people,+48 690 297 4549,2018-07-12T05:42:22.214,1155
+261 860 539 4754,people,+66 435 621 0363,2018-09-01T22:03:14.212,64
+7 371 758 4851,customers,+63 354 310 6825,2018-08-08T20:06:03.559,6459
+62 163 815 9844,people,+62 541 969 0814,2018-06-22T13:33:22.669,83
+86 231 940 5196,people,+7 383 439 7314,2018-08-07T07:15:00.743,137
+27 407 187 3101,people,+371 219 609 1595,2018-08-03T04:29:10.261,62
+880 194 102 3763,people,+47 544 568 9437,2018-07-15T00:36:45.440,884
+389 785 553 2178,people,+595 284 854 1145,2018-06-14T09:43:48.067,66
+370 351 224 5176,customers,+351 235 124 9020,2018-06-16T12:26:04.331,9016
+62 163 815 9844,customers,+351 149 297 1404,2018-09-01T20:35:55.603,9019
+30 328 155 8097,people,+55 231 788 9595,2018-08-10T17:01:03.951,67
+686 141 630 2349,people,+86 837 934 2184,2018-06-11T19:10:07.567,108
+7 454 540 0474,people,+389 575 257 3539,2018-08-21T14:46:15.412,634
+98 238 641 5078,people,+48 690 297 4549,2018-07-07T07:11:30.548,90
+55 316 423 7951,customers,+49 686 145 1656,2018-06-13T04:38:20.719,5627
+63 815 962 6097,customers,+686 141 630 2349,2018-08-08T08:30:17.528,4507
+1 253 601 5208,customers,+51 901 242 0584,2018-08-22T08:20:33.414,6398
+1 662 380 0589,people,+47 544 568 9437,2018-08-04T09:44:49.317,1505
+7 235 325 7495,people,+370 880 337 1744,2018-07-04T04:49:41.405,62
+420 538 824 5280,people,+7 636 684 8842,2018-07-04T06:36:23.581,1171
+7 454 540 0474,customers,+62 429 757 5087,2018-06-07T17:26:10.844,2352
+1 424 265 8640,people,+86 837 934 2184,2018-07-11T14:37:05.778,168
+66 406 272 0080,customers,+86 521 724 9687,2018-06-26T12:50:48.984,9560
+216 124 435 9613,people,+62 438 838 0450,2018-07-13T07:58:12.415,983
+81 153 962 4648,people,+81 875 233 3294,2018-08-05T05:12:57.221,67
+351 235 124 9020,people,+507 317 464 4324,2018-08-08T21:16:15.012,468
+98 238 641 5078,people,+86 975 753 4666,2018-08-11T03:47:43.516,870
+66 615 504 8426,people,+33 129 764 5848,2018-08-15T22:36:11.144,72
+62 421 486 9194,customers,+48 605 399 6898,2018-08-04T01:52:18.269,9546
+63 390 716 1146,people,+86 837 934 2184,2018-06-17T19:12:19.644,174
+355 556 407 0145,people,+57 609 779 5176,2018-07-04T23:10:16.749,1264
+420 538 824 5280,people,+48 972 978 5313,2018-08-26T23:31:11.115,364
+86 682 953 4286,people,+92 994 237 3140,2018-07-28T14:38:45.876,835
+1 384 132 9095,people,+55 338 892 1994,2018-06-25T07:00:52.161,40
+62 635 323 3882,people,+57 882 794 5532,2018-07-20T10:49:19.985,269
+95 983 880 9416,people,+86 911 311 6313,2018-06-10T10:35:17.764,480
+86 682 953 4286,people,+86 794 748 8593,2018-08-28T19:33:04.134,2509
+63 631 854 2672,people,+86 794 748 8593,2018-06-06T18:10:17.582,1165
+63 815 962 6097,people,+86 825 153 5518,2018-07-04T12:32:57.541,102
+7 454 540 0474,people,+963 581 584 9910,2018-08-10T04:18:13.231,121
+7 722 998 0596,customers,+252 588 156 8989,2018-06-09T09:21:36.124,2078
+51 415 553 5490,customers,+62 691 123 7989,2018-07-24T19:30:26.597,5113
+351 149 297 1404,people,+86 211 590 1388,2018-06-30T22:01:44.841,13
+48 503 552 2864,people,+86 557 405 6681,2018-07-10T16:11:20.829,164
+7 884 177 0089,people,+57 629 420 5680,2018-06-05T23:58:09.570,120
+1 210 254 8475,people,+504 620 295 2525,2018-08-05T11:00:20.411,422
+81 153 962 4648,people,+92 994 237 3140,2018-06-16T20:40:22.538,1018
+81 746 154 2598,people,+55 337 632 4995,2018-07-23T07:28:50.022,47
+62 107 530 7500,customers,+27 407 187 3101,2018-07-12T15:12:00.354,2437
+1 210 254 8475,customers,+49 106 684 3294,2018-07-20T11:35:22.910,4955
+81 308 988 7153,customers,+63 699 640 6521,2018-08-25T04:59:27.609,10154
+81 308 988 7153,people,+86 813 367 2711,2018-08-28T06:23:15.570,2945
+49 106 684 3294,people,+686 936 384 2972,2018-08-02T04:39:19.451,1334
+221 577 657 7754,people,+380 966 332 1685,2018-08-17T20:04:57.489,3362
+351 149 297 1404,people,+46 918 610 6530,2018-06-28T14:57:40.350,450
+351 699 781 7790,people,+86 345 683 5046,2018-09-02T11:29:58.581,349
+420 538 824 5280,customers,+62 477 203 1324,2018-06-20T00:13:05.179,5832
+49 106 684 3294,people,+62 391 403 5968,2018-07-10T21:21:52.711,796
+86 262 669 5847,people,+86 689 952 8046,2018-07-04T18:11:56.452,151
+351 235 124 9020,customers,+597 769 358 0569,2018-06-09T01:46:05.116,5293
+54 398 559 0423,people,+63 367 339 5563,2018-06-16T10:49:28.987,117
+86 521 724 9687,people,+57 152 830 0336,2018-08-28T09:17:35.793,10
+58 309 892 3683,people,+7 383 439 7314,2018-06-28T19:42:48.283,173
+374 531 732 9074,people,+998 677 789 7127,2018-08-01T23:30:21.246,807
+55 316 423 7951,customers,+46 983 626 0444,2018-06-18T00:21:23.415,9968
+48 605 399 6898,people,+60 853 198 5328,2018-08-31T05:43:25.431,1750
+420 538 824 5280,people,+86 547 372 9492,2018-08-30T10:33:20.213,134
+62 728 538 7442,people,+506 708 178 6852,2018-08-03T06:57:10.884,915
+252 588 156 8989,people,+351 861 789 1765,2018-07-23T01:12:26.664,157
+86 369 549 0595,people,+380 536 814 3789,2018-08-02T10:43:54.404,403
+386 487 202 8409,people,+51 886 864 7025,2018-06-21T18:25:29.961,100
+30 328 155 8097,people,+1 202 257 7864,2018-07-10T22:22:05.435,108
+63 631 854 2672,people,+55 231 788 9595,2018-08-01T06:03:38.346,771
+880 194 102 3763,people,+33 596 442 8992,2018-06-17T10:35:28.885,75
+63 631 854 2672,people,+81 952 168 4332,2018-07-11T00:52:04.036,511
+66 406 272 0080,people,+387 204 285 8067,2018-07-03T11:21:55.354,568
+62 477 203 1324,people,+86 226 243 1746,2018-07-07T05:18:10.846,89
+63 815 962 6097,people,+82 340 347 2830,2018-08-27T13:49:27.570,868
+48 708 591 4609,people,+33 129 764 5848,2018-06-29T09:55:23.099,1167
+31 461 329 9985,people,+86 868 734 5069,2018-07-17T10:44:58.945,149
+46 946 207 0186,people,+81 438 800 8185,2018-06-17T20:06:52.038,160
+54 398 559 0423,people,+351 883 581 3751,2018-08-02T12:20:02.135,126
+351 543 997 4318,people,+86 969 120 1043,2018-07-01T09:24:14.639,1037
+46 946 207 0186,people,+51 342 271 7550,2018-07-27T23:53:04.630,1115
+389 785 553 2178,people,+48 697 447 6933,2018-07-17T04:00:51.920,6
+86 467 545 3578,people,+374 758 876 6667,2018-09-01T06:13:34.472,97
+63 631 854 2672,customers,+351 543 997 4318,2018-08-30T03:45:15.597,5506
+86 939 147 9288,customers,+31 461 329 9985,2018-07-14T00:33:10.890,3107
+86 682 953 4286,people,+86 183 374 6732,2018-08-23T12:39:19.255,150
+48 605 399 6898,people,+48 735 538 2574,2018-07-27T09:51:48.385,704
+33 789 705 4973,people,+62 106 468 0924,2018-08-04T01:49:50.602,110
+62 429 757 5087,customers,+1 384 132 9095,2018-08-15T14:52:16.959,2525
+1 253 601 5208,people,+380 536 814 3789,2018-08-24T04:39:49.369,89
+86 682 953 4286,people,+7 414 625 3019,2018-06-18T11:51:24.112,31
+55 595 171 0583,people,+54 918 106 7139,2018-08-26T09:12:16.666,107
+62 493 645 0239,people,+1 290 555 8205,2018-07-06T03:25:58.959,93
+48 708 591 4609,people,+57 609 779 5176,2018-08-20T12:14:35.264,33
+86 172 496 6097,people,+86 517 144 6586,2018-08-31T18:48:05.614,1240
+49 106 684 3294,customers,+54 890 522 5284,2018-07-09T20:39:13.139,7951
+351 543 997 4318,people,+351 515 605 7915,2018-07-29T22:59:18.595,1102
